Fence/wall_1.3ds		0	1	0
Fence/gatevik.3ds		0	2	0
Fence/wallbs.3ds		3	0	4
Fence/fence_s.3ds		0	1	0
Fence/gatmamot.3ds		0	2	0
Fence/wallbig.3ds		2	0	12
Fence/wallbn.3ds	Nonrectangular 3DS plane helper: plane048	2	0	0
Fence/wallcon.3ds		4	0	11
Fence/fence_co.3ds		0	3	0
Fence/wallend.3ds		2	0	8
Fence/walllit.3ds		4	0	16
Fence/fence_l.3ds		0	1	0
Fence/wallcorn.3ds		0	2	0
RoadblockWinter/border.3ds		0	3	0
RoadblockWinter/wallbs.3ds		3	0	4
RoadblockWinter/wallbig.3ds		2	0	12
RoadblockWinter/wallbn.3ds	Nonrectangular 3DS plane helper: plane048	2	0	0
RoadblockWinter/wallcon.3ds		4	0	11
RoadblockWinter/wallend.3ds		2	0	8
RoadblockWinter/walllit.3ds		4	0	16
NuBu6/nubu_6.3ds		0	3	0
ComBuild/decv1.3ds		0	1	0
ComBuild/dect1.3ds		0	2	0
ComBuild/comb_a.3ds		3	0	0
ComBuild/wtile_2.3ds		1	0	0
ComBuild/bot1_7.3ds		0	1	0
ComBuild/porchr1.3ds		4	0	5
ComBuild/decv4.3ds		0	1	0
ComBuild/wtile_1.3ds		1	0	0
ComBuild/comb3.3ds		0	1	0
ComBuild/comb.3ds		1	0	0
ComBuild/decv3.3ds		0	1	0
ComBuild/comb_a2.3ds		3	0	0
ComBuild/tile_01.3ds		1	0	0
ComBuild/bot3_3.3ds		0	2	0
ComBuild/bot1_8.3ds		2	0	6
ComBuild/pdoor1.3ds		1	0	0
ComBuild/comb4.3ds		0	1	0
ComBuild/comb2.3ds		1	0	0
ComBuild/comb1.3ds		0	1	0
ComBuild/bot1_6.3ds		0	2	0
ComBuild/comb_a1.3ds		0	3	0
ComBuild/bot1_bar.3ds		1	0	0
ComBuild/porch1.3ds	Malformed 3DS mesh/helper chunks.	0	0	0
ComBuild/decv2.3ds		0	1	0
ComBuild/decg1.3ds		0	1	0
ComBuild/comb_a3.3ds		3	0	3
ComBuild/porchd1.3ds		0	4	0
IndustrialBridgeWinter/brid_2.3ds		0	1	0
IndustrialBridgeWinter/brid_3.3ds		0	2	0
IndustrialBridgeWinter/st_br02.3ds		0	9	0
IndustrialBridgeWinter/brid_6.3ds		2	0	4
IndustrialBridgeWinter/st_br01.3ds		0	9	0
IndustrialBridgeWinter/brid_1.3ds		2	0	2
IndustrialBridgeWinter/brid_7.3ds		2	0	4
IndustrialBridgeWinter/brid_4.3ds		0	2	8
IndustrialBridgeWinter/brid_5.3ds		0	1	0
DesertHouses/smhouse3.3ds		0	10	0
DesertHouses/smhouse2.3ds		0	1	0
yonjeWinter/outwd.3ds		0	0	12
yonjeWinter/end.3ds		1	0	9
yonjeWinter/in.3ds		0	0	10
yonjeWinter/nardeban.3ds	No native plane/box/triangle helpers in this model.	0	0	0
yonjeWinter/out.3ds		0	0	12
yonjeWinter/wall.3ds		0	0	6
yonjeWinter/window.3ds		0	0	6
yonjeWinter/door.3ds		0	0	6
yonjeWinter/corner.3ds		0	0	22
BrokenRoof/bk_roof1.3ds		0	1	33
BrokenRoof/roofc2x2.3ds		2	0	0
BrokenRoof/h_roofc.3ds		2	0	0
BrokenRoof/hs_roof.3ds		3	0	0
BrokenRoof/bk_roof2.3ds		1	0	44
BrokenRoof/brk_roof.3ds		1	1	33
BrokenRoof/hs_roof1.3ds		5	0	2
BrokenRoof/hs_roof2.3ds		5	0	2
Minecraft/fliptile.3ds		1	0	0
Minecraft/tile_02.3ds		1	0	0
Minecraft/tile_01.3ds		1	0	0
Minecraft/stairs.3ds		2	0	2
Passage/uptwo.3ds		0	3	0
Passage/sp_down.3ds		0	0	2
Passage/pillar_d.3ds		0	1	0
Passage/upcln.3ds		0	1	0
Passage/cbr_2.3ds		0	1	0
Passage/sp2_up.3ds		0	0	2
Passage/cbr_pil.3ds		0	3	0
Passage/cbr_ang4.3ds		0	0	8
Passage/brid_2.3ds		0	1	0
